season,week,roster_id,user_id,player_id,player_name,position,points,started,is_playoff
2025,1,3,737091087440674816,9997,Zay Flowers,WR,28.6,0,0
2025,1,3,737091087440674816,11637,Keon Coleman,WR,25.7,0,0
2025,1,3,737091087440674816,8138,James Cook,RB,21.2,1,0
2025,1,3,737091087440674816,1373,Geno Smith,QB,17.48,1,0
2025,1,3,737091087440674816,6804,Jordan Love,QB,15.92,1,0
2025,1,3,737091087440674816,12518,Tyler Warren,TE,14.9,1,0
2025,1,3,737091087440674816,6794,Justin Jefferson,WR,14.8,1,0
2025,1,3,737091087440674816,8150,Kyren Williams,RB,13.9,1,0
2025,1,3,737091087440674816,8126,Wan'Dale Robinson,WR,11.5,0,0
2025,1,3,737091087440674816,7547,Amon-Ra St. Brown,WR,8.5,1,0
2025,1,3,737091087440674816,4195,Jake Elliott,K,8.0,1,0
2025,1,3,737091087440674816,MIN,Minnesota Vikings,DEF,7.0,1,0
2025,1,3,737091087440674816,4943,Sam Darnold,QB,5.4,0,0
2025,1,3,737091087440674816,12495,Ollie Gordon,RB,1.3,0,0
2025,1,3,737091087440674816,9225,Tank Bigsby,RB,1.2,0,0
2025,1,3,737091087440674816,11624,Xavier Worthy,WR,0,1,0
2025,1,4,736744257179770880,6797,Justin Herbert,QB,28.42,1,0
2025,1,4,736744257179770880,11559,Michael Penix,QB,24.52,0,0
2025,1,4,736744257179770880,8146,Garrett Wilson,WR,22.5,1,0
2025,1,4,736744257179770880,4866,Saquon Barkley,RB,18.4,1,0
2025,1,4,736744257179770880,6806,J.K. Dobbins,RB,14.8,1,0
2025,1,4,736744257179770880,421,Matthew Stafford,QB,12.6,1,0
2025,1,4,736744257179770880,4217,George Kittle,TE,12.5,1,0
2025,1,4,736744257179770880,2216,Mike Evans,WR,10.1,1,0
2025,1,4,736744257179770880,HOU,Houston Texans,DEF,8.25,1,0
2025,1,4,736744257179770880,11539,Jake Bates,K,7.0,1,0
2025,1,4,736744257179770880,4033,David Njoku,TE,6.7,1,0
2025,1,4,736744257179770880,7611,Rhamondre Stevenson,RB,4.7,0,0
2025,1,4,736744257179770880,7049,Jauan Jennings,WR,3.6,0,0
2025,1,4,736744257179770880,12481,Cam Skattebo,RB,2.9,0,0
2025,1,4,736744257179770880,10229,Rashee Rice,WR,0,0,0
2025,1,4,736744257179770880,4018,Joe Mixon,RB,0,0,0
2025,1,5,716698629934481408,9509,Bijan Robinson,RB,26.4,1,0
2025,1,5,716698629934481408,8183,Brock Purdy,QB,17.28,1,0
2025,1,5,716698629934481408,12527,Ashton Jeanty,RB,12.0,1,0
2025,1,5,716698629934481408,1234,Russell Wilson,QB,10.12,0,0
2025,1,5,716698629934481408,8259,Cameron Dicker,K,9.0,1,0
2025,1,5,716698629934481408,4983,DJ Moore,WR,8.6,1,0
2025,1,5,716698629934481408,8110,Jake Ferguson,TE,7.3,1,0
2025,1,5,716698629934481408,6801,Tee Higgins,WR,6.3,1,0
2025,1,5,716698629934481408,8205,Isiah Pacheco,RB,4.8,0,0
2025,1,5,716698629934481408,5927,Terry McLaurin,WR,4.7,1,0
2025,1,5,716698629934481408,12522,Cam Ward,QB,2.48,1,0
2025,1,5,716698629934481408,8132,Tyler Allgeier,RB,2.4,0,0
2025,1,5,716698629934481408,12509,Tre' Harris,WR,2.1,0,0
2025,1,5,716698629934481408,4037,Chris Godwin,WR,0,0,0
2025,1,5,716698629934481408,7090,Darnell Mooney,WR,0,0,0
2025,1,5,716698629934481408,9508,Tyjae Spears,RB,0,0,0
2025,1,5,716698629934481408,BAL,Baltimore Ravens,DEF,-5.75,1,0
2025,1,6,736740647758938112,5872,Deebo Samuel,WR,22.6,1,0
2025,1,6,736740647758938112,11604,Brock Bowers,TE,15.8,1,0
2025,1,6,736740647758938112,11584,Bucky Irving,RB,14.5,1,0
2025,1,6,736740647758938112,7553,Kyle Pitts,TE,12.9,0,0
2025,1,6,736740647758938112,8134,Khalil Shakir,WR,12.4,0,0
2025,1,6,736740647758938112,7523,Trevor Lawrence,QB,10.32,1,0
2025,1,6,736740647758938112,2133,Davante Adams,WR,9.1,1,0
2025,1,6,736740647758938112,6770,Joe Burrow,QB,8.82,1,0
2025,1,6,736740647758938112,5892,David Montgomery,RB,8.3,0,0
2025,1,6,736740647758938112,12507,Omarion Hampton,RB,8.1,1,0
2025,1,6,736740647758938112,11576,Braelon Allen,RB,6.9,0,0
2025,1,6,736740647758938112,7569,Nico Collins,WR,5.5,1,0
2025,1,6,736740647758938112,7021,Rico Dowdle,RB,3.6,0,0
2025,1,6,736740647758938112,PIT,Pittsburgh Steelers,DEF,2.75,1,0
2025,1,6,736740647758938112,6650,Chase McLaughlin,K,2.0,1,0
2025,1,6,736740647758938112,12519,Luther Burden,WR,0.7,0,0
2025,1,6,736740647758938112,12511,Will Howard,QB,0,0,0
2025,1,7,735974647736213504,5870,Daniel Jones,QB,29.48,1,0
2025,1,7,735974647736213504,11560,Caleb Williams,QB,24.2,0,0
2025,1,7,735974647736213504,7588,Javonte Williams,RB,20.4,1,0
2025,1,7,735974647736213504,5849,Kyler Murray,QB,18.32,1,0
2025,1,7,735974647736213504,12185,Spencer Shrader,K,16.0,1,0
2025,1,7,735974647736213504,12533,Jacory Croskey-Merritt,RB,14.2,0,0
2025,1,7,735974647736213504,11632,Malik Nabers,WR,12.1,1,0
2025,1,7,735974647736213504,WAS,Washington Commanders,DEF,10.5,1,0
2025,1,7,735974647736213504,12489,RJ Harvey,RB,7.9,1,0
2025,1,7,735974647736213504,12484,Jayden Higgins,WR,5.2,0,0
2025,1,7,735974647736213504,7564,Ja'Marr Chase,WR,4.6,1,0
2025,1,7,735974647736213504,5844,T.J. Hockenson,TE,4.5,1,0
2025,1,7,735974647736213504,12501,Matthew Golden,WR,3.6,1,0
2025,1,7,735974647736213504,1689,Adam Thielen,WR,2.0,0,0
2025,1,7,735974647736213504,12512,Quinshon Judkins,RB,0,0,0
2025,1,7,735974647736213504,7042,Tyler Bass,K,0,0,0
2025,1,7,735974647736213504,12504,Kaleb Johnson,RB,-1.2,0,0
2025,1,8,736803054736822272,3198,Derrick Henry,RB,30.2,1,0
2025,1,8,736803054736822272,4034,Christian McCaffrey,RB,23.2,1,0
2025,1,8,736803054736822272,1945,Chris Boswell,K,14.0,1,0
2025,1,8,736803054736822272,9484,Tucker Kraft,TE,9.9,0,0
2025,1,8,736803054736822272,12530,Travis Hunter,WR,9.3,1,0
2025,1,8,736803054736822272,9758,C.J. Stroud,QB,8.72,1,0
2025,1,8,736803054736822272,8408,Jordan Mason,RB,8.5,0,0
2025,1,8,736803054736822272,3321,Tyreek Hill,WR,8.0,1,0
2025,1,8,736803054736822272,11563,Bo Nix,QB,7.34,1,0
2025,1,8,736803054736822272,7525,DeVonta Smith,WR,4.6,1,0
2025,1,8,736803054736822272,4039,Cooper Kupp,WR,3.5,0,0
2025,1,8,736803054736822272,9494,Marvin Mims,WR,2.2,0,0
2025,1,8,736803054736822272,5012,Mark Andrews,TE,1.5,1,0
2025,1,8,736803054736822272,8143,Jerome Ford,RB,1.5,0,0
2025,1,8,736803054736822272,4950,Christian Kirk,WR,0,0,0
2025,1,8,736803054736822272,BUF,Buffalo Bills,DEF,-1.5,1,0
2025,1,9,710284244835979264,4881,Lamar Jackson,QB,29.36,1,0
2025,1,9,710284244835979264,4892,Baker Mayfield,QB,22.58,1,0
2025,1,9,710284244835979264,5045,Courtland Sutton,WR,18.1,1,0
2025,1,9,710284244835979264,11620,Rome Odunze,WR,15.7,0,0
2025,1,9,710284244835979264,4199,Aaron Jones,RB,15.7,1,0
2025,1,9,710284244835979264,10859,Sam LaPorta,TE,13.9,1,0
2025,1,9,710284244835979264,11635,Ladd McConkey,WR,13.4,1,0
2025,1,9,710284244835979264,6813,Jonathan Taylor,RB,12.8,1,0
2025,1,9,710284244835979264,11562,Spencer Rattler,QB,11.96,0,0
2025,1,9,710284244835979264,12529,TreVeyon Henderson,RB,11.1,1,0
2025,1,9,710284244835979264,4227,Harrison Butker,K,10.0,1,0
2025,1,9,710284244835979264,8676,Rashid Shaheed,WR,9.3,0,0
2025,1,9,710284244835979264,NE,New England Patriots,DEF,6.5,1,0
2025,1,9,710284244835979264,4988,Nick Chubb,RB,6.0,0,0
2025,1,9,710284244835979264,12498,Mason Taylor,TE,3.0,0,0
2025,1,9,710284244835979264,9756,Jordan Addison,WR,0,0,0
2025,1,10,475399371639222272,4984,Josh Allen,QB,39.26,1,0
2025,1,10,475399371639222272,96,Aaron Rodgers,QB,25.66,0,0
2025,1,10,475399371639222272,1479,Keenan Allen,WR,19.8,0,0
2025,1,10,475399371639222272,6786,CeeDee Lamb,WR,18.5,1,0
2025,1,10,475399371639222272,DEN,Denver Broncos,DEF,18.0,1,0
2025,1,10,475399371639222272,7594,Chuba Hubbard,RB,17.9,1,0
2025,1,10,475399371639222272,9221,Jahmyr Gibbs,RB,15.0,1,0
2025,1,10,475399371639222272,10236,Dalton Kincaid,TE,13.8,0,0
2025,1,10,475399371639222272,6783,Jerry Jeudy,WR,11.6,1,0
2025,1,10,475399371639222272,9753,Zach Charbonnet,RB,10.7,0,0
2025,1,10,475399371639222272,3214,Hunter Henry,TE,10.6,1,0
2025,1,10,475399371639222272,3678,Wil Lutz,K,8.0,1,0
2025,1,10,475399371639222272,5967,Tony Pollard,RB,7.9,0,0
2025,1,10,475399371639222272,3294,Dak Prescott,QB,7.82,1,0
2025,1,10,475399371639222272,7526,Jaylen Waddle,WR,7.0,1,0
2025,1,10,475399371639222272,9500,Josh Downs,WR,3.2,0,0
2025,1,11,865793938542456832,6904,Jalen Hurts,QB,24.28,1,0
2025,1,11,865793938542456832,6819,Michael Pittman,WR,20.0,0,0
2025,1,11,865793938542456832,7543,Travis Etienne,RB,19.1,0,0
2025,1,11,865793938542456832,11628,Marvin Harrison,WR,18.1,1,0
2025,1,11,865793938542456832,11638,Ricky Pearsall,WR,15.3,1,0
2025,1,11,865793938542456832,11564,Drake Maye,QB,15.28,1,0
2025,1,11,865793938542456832,11786,Cam Little,K,15.0,1,0
2025,1,11,865793938542456832,5850,Josh Jacobs,RB,14.0,1,0
2025,1,11,865793938542456832,SF,San Francisco 49ers,DEF,11.75,1,0
2025,1,11,865793938542456832,4663,Austin Ekeler,RB,8.7,1,0
2025,1,11,865793938542456832,8137,George Pickens,WR,6.0,1,0
2025,1,11,865793938542456832,4066,Evan Engram,TE,5.1,1,0
2025,1,11,865793938542456832,8154,Brian Robinson,RB,4.7,0,0
2025,1,11,865793938542456832,7571,Rashod Bateman,WR,3.0,0,0
2025,1,11,865793938542456832,8136,Rachaad White,RB,2.6,0,0
2025,1,11,865793938542456832,7528,Najee Harris,RB,2.0,0,0
2025,1,12,1136842855890366464,4046,Patrick Mahomes,QB,26.02,1,0
2025,1,12,1136842855890366464,9493,Puka Nacua,WR,23.6,1,0
2025,1,12,1136842855890366464,5947,Jakobi Meyers,WR,17.7,0,0
2025,1,12,1136842855890366464,8155,Breece Hall,RB,17.0,1,0
2025,1,12,1136842855890366464,8228,Jaylen Warren,RB,13.9,0,0
2025,1,12,1136842855890366464,10222,Jayden Reed,WR,13.5,0,0
2025,1,12,1136842855890366464,9224,Chase Brown,RB,13.1,1,0
2025,1,12,1136842855890366464,19,Joe Flacco,QB,12.7,0,0
2025,1,12,1136842855890366464,8144,Chris Olave,WR,12.4,1,0
2025,1,12,1136842855890366464,5846,DK Metcalf,WR,12.3,1,0
2025,1,12,1136842855890366464,3163,Jared Goff,QB,11.4,1,0
2025,1,12,1136842855890366464,5022,Dallas Goedert,TE,11.4,1,0
2025,1,12,1136842855890366464,4666,Younghoe Koo,K,6.0,1,0
2025,1,12,1136842855890366464,PHI,Philadelphia Eagles,DEF,4.0,1,0
2025,1,12,1136842855890366464,12517,Colston Loveland,TE,3.2,0,0
2025,1,12,1136842855890366464,12536,Jaylin Noel,WR,1.7,0,0
2025,2,1,608781531883859968,11533,Brandon Aubrey,K,22.0,1,0
2025,2,1,608781531883859968,9228,Bryce Young,QB,21.82,0,0
2025,2,1,608781531883859968,8148,Jameson Williams,WR,19.8,0,0
2025,2,1,608781531883859968,8151,Kenneth Walker,RB,19.3,1,0
2025,2,1,608781531883859968,12526,Tetairoa McMillan,WR,16.5,1,0
2025,2,1,608781531883859968,4035,Alvin Kamara,RB,16.0,1,0
2025,2,1,608781531883859968,12490,Bhayshul Tuten,RB,15.4,0,0
2025,2,1,608781531883859968,8130,Trey McBride,TE,13.8,1,0
2025,2,1,608781531883859968,12514,Emeka Egbuka,WR,12.9,1,0
2025,2,1,608781531883859968,ARI,Arizona Cardinals,DEF,12.75,1,0
2025,2,1,608781531883859968,11655,Tyrone Tracy,RB,9.1,0,0
2025,2,1,608781531883859968,4981,Calvin Ridley,WR,8.7,1,0
2025,2,1,608781531883859968,9504,Kayshon Boutte,WR,8.6,0,0
2025,2,1,608781531883859968,8112,Drake London,WR,5.9,1,0
2025,2,1,608781531883859968,11565,J.J. McCarthy,QB,0.82,1,0
2025,2,1,608781531883859968,6803,Brandon Aiyuk,WR,0,0,0
2025,2,1,608781531883859968,12508,Jaxson Dart,QB,-0.3,0,0
2025,2,2,736077599457026048,9226,De'Von Achane,RB,26.2,1,0
2025,2,2,736077599457026048,11566,Jayden Daniels,QB,19.7,1,0
2025,2,2,736077599457026048,6768,Tua Tagovailoa,QB,19.1,0,0
2025,2,2,736077599457026048,9488,Jaxon Smith-Njigba,WR,18.8,1,0
2025,2,2,736077599457026048,7002,Juwan Johnson,TE,15.9,0,0
2025,2,2,736077599457026048,12499,Elic Ayomanor,WR,15.6,0,0
2025,2,2,736077599457026048,6790,D'Andre Swift,RB,13.9,0,0
2025,2,2,736077599457026048,4137,James Conner,RB,12.2,1,0
2025,2,2,736077599457026048,12711,Tyler Loop,K,12.0,1,0
2025,2,2,736077599457026048,12469,Dylan Sampson,RB,10.9,0,0
2025,2,2,736077599457026048,LAR,Los Angeles Rams,DEF,10.75,1,0
2025,2,2,736077599457026048,1466,Travis Kelce,TE,10.1,1,0
2025,2,2,736077599457026048,11631,Brian Thomas,WR,8.9,1,0
2025,2,2,736077599457026048,5859,A.J. Brown,WR,7.7,1,0
2025,2,2,736077599457026048,2449,Stefon Diggs,WR,7.2,0,0
2025,2,2,736077599457026048,7591,Justin Fields,QB,2.98,1,0
2025,2,2,736077599457026048,12457,Jaydon Blue,RB,0,0,0
2025,2,3,737091087440674816,7547,Amon-Ra St. Brown,WR,39.7,1,0
2025,2,3,737091087440674816,8126,Wan'Dale Robinson,WR,28.7,0,0
2025,2,3,737091087440674816,8138,James Cook,RB,26.5,1,0
2025,2,3,737091087440674816,6804,Jordan Love,QB,20.88,1,0
2025,2,3,737091087440674816,4943,Sam Darnold,QB,15.8,0,0
2025,2,3,737091087440674816,9997,Zay Flowers,WR,14.9,0,0
2025,2,3,737091087440674816,4195,Jake Elliott,K,12.0,1,0
2025,2,3,737091087440674816,12518,Tyler Warren,TE,11.9,1,0
2025,2,3,737091087440674816,6794,Justin Jefferson,WR,11.1,1,0
2025,2,3,737091087440674816,8150,Kyren Williams,RB,10.0,1,0
2025,2,3,737091087440674816,11637,Keon Coleman,WR,5.6,1,0
2025,2,3,737091087440674816,MIN,Minnesota Vikings,DEF,5.25,1,0
2025,2,3,737091087440674816,1373,Geno Smith,QB,3.2,1,0
2025,2,3,737091087440674816,12495,Ollie Gordon,RB,2.3,0,0
2025,2,3,737091087440674816,11624,Xavier Worthy,WR,0,0,0
2025,2,3,737091087440674816,9225,Tank Bigsby,RB,0,0,0
2025,2,4,736744257179770880,7049,Jauan Jennings,WR,20.4,0,0
2025,2,4,736744257179770880,6797,Justin Herbert,QB,18.78,1,0
2025,2,4,736744257179770880,4866,Saquon Barkley,RB,17.4,1,0
2025,2,4,736744257179770880,9754,Quentin Johnston,WR,17.4,0,0
2025,2,4,736744257179770880,421,Matthew Stafford,QB,16.32,0,0
2025,2,4,736744257179770880,6806,J.K. Dobbins,RB,15.5,1,0
2025,2,4,736744257179770880,12481,Cam Skattebo,RB,13.9,0,0
2025,2,4,736744257179770880,2216,Mike Evans,WR,10.6,1,0
2025,2,4,736744257179770880,11539,Jake Bates,K,8.0,1,0
2025,2,4,736744257179770880,4033,David Njoku,TE,8.0,1,0
2025,2,4,736744257179770880,5848,Marquise Brown,WR,8.0,1,0
2025,2,4,736744257179770880,8146,Garrett Wilson,WR,8.0,1,0
2025,2,4,736744257179770880,HOU,Houston Texans,DEF,6.5,1,0
2025,2,4,736744257179770880,11559,Michael Penix,QB,5.3,1,0
2025,2,4,736744257179770880,10229,Rashee Rice,WR,0,0,0
2025,2,4,736744257179770880,4018,Joe Mixon,RB,0,0,0
2025,2,4,736744257179770880,4217,George Kittle,TE,0,0,0
2025,2,5,716698629934481408,1234,Russell Wilson,QB,30.8,1,0
2025,2,5,716698629934481408,9509,Bijan Robinson,RB,20.3,1,0
2025,2,5,716698629934481408,8110,Jake Ferguson,TE,16.8,1,0
2025,2,5,716698629934481408,BAL,Baltimore Ravens,DEF,16.5,1,0
2025,2,5,716698629934481408,6801,Tee Higgins,WR,15.1,1,0
2025,2,5,716698629934481408,8132,Tyler Allgeier,RB,15.0,0,0
2025,2,5,716698629934481408,10444,Cedric Tillman,WR,10.2,0,0
2025,2,5,716698629934481408,12522,Cam Ward,QB,9.8,1,0
2025,2,5,716698629934481408,5927,Terry McLaurin,WR,9.8,1,0
2025,2,5,716698629934481408,4983,DJ Moore,WR,9.6,1,0
2025,2,5,716698629934481408,8259,Cameron Dicker,K,8.0,1,0
2025,2,5,716698629934481408,12527,Ashton Jeanty,RB,7.4,1,0
2025,2,5,716698629934481408,12509,Tre' Harris,WR,5.4,0,0
2025,2,5,716698629934481408,7090,Darnell Mooney,WR,4.0,0,0
2025,2,5,716698629934481408,8205,Isiah Pacheco,RB,3.9,0,0
2025,2,5,716698629934481408,4037,Chris Godwin,WR,0,0,0
2025,2,5,716698629934481408,8183,Brock Purdy,QB,0,0,0
2025,2,6,736740647758938112,2133,Davante Adams,WR,23.1,1,0
2025,2,6,736740647758938112,7523,Trevor Lawrence,QB,18.24,1,0
2025,2,6,736740647758938112,11584,Bucky Irving,RB,18.1,1,0
2025,2,6,736740647758938112,5872,Deebo Samuel,WR,17.4,1,0
2025,2,6,736740647758938112,7569,Nico Collins,WR,14.2,1,0
2025,2,6,736740647758938112,5892,David Montgomery,RB,13.1,1,0
2025,2,6,736740647758938112,11604,Brock Bowers,TE,8.8,1,0
2025,2,6,736740647758938112,7553,Kyle Pitts,TE,7.7,0,0
2025,2,6,736740647758938112,6770,Joe Burrow,QB,7.04,1,0
2025,2,6,736740647758938112,4144,Jonnu Smith,TE,6.7,0,0
2025,2,6,736740647758938112,PIT,Pittsburgh Steelers,DEF,5.5,1,0
2025,2,6,736740647758938112,12507,Omarion Hampton,RB,3.5,0,0
2025,2,6,736740647758938112,4098,Kareem Hunt,RB,3.4,0,0
2025,2,6,736740647758938112,8134,Khalil Shakir,WR,2.2,0,0
2025,2,6,736740647758938112,11576,Braelon Allen,RB,1.1,0,0
2025,2,6,736740647758938112,12511,Will Howard,QB,0,0,0
2025,2,6,736740647758938112,6650,Chase McLaughlin,K,-1.0,1,0
2025,2,7,735974647736213504,11632,Malik Nabers,WR,38.7,1,0
2025,2,7,735974647736213504,7564,Ja'Marr Chase,WR,37.0,1,0
2025,2,7,735974647736213504,7588,Javonte Williams,RB,25.0,1,0
2025,2,7,735974647736213504,5870,Daniel Jones,QB,22.84,0,0
2025,2,7,735974647736213504,12185,Spencer Shrader,K,18.0,1,0
2025,2,7,735974647736213504,11560,Caleb Williams,QB,16.98,1,0
2025,2,7,735974647736213504,5849,Kyler Murray,QB,14.0,1,0
2025,2,7,735974647736213504,DET,Detroit Lions,DEF,10.5,1,0
2025,2,7,735974647736213504,12512,Quinshon Judkins,RB,10.1,0,0
2025,2,7,735974647736213504,11589,Trey Benson,RB,8.4,1,0
2025,2,7,735974647736213504,1689,Adam Thielen,WR,4.6,1,0
2025,2,7,735974647736213504,12484,Jayden Higgins,WR,3.8,0,0
2025,2,7,735974647736213504,12489,RJ Harvey,RB,3.4,0,0
2025,2,7,735974647736213504,5844,T.J. Hockenson,TE,2.2,1,0
2025,2,7,735974647736213504,12533,Jacory Croskey-Merritt,RB,1.7,0,0
2025,2,7,735974647736213504,12501,Matthew Golden,WR,1.5,0,0
2025,2,7,735974647736213504,7042,Tyler Bass,K,0,0,0
2025,2,8,736803054736822272,9484,Tucker Kraft,TE,24.9,1,0
2025,2,8,736803054736822272,4034,Christian McCaffrey,RB,22.7,1,0
2025,2,8,736803054736822272,11563,Bo Nix,QB,20.24,1,0
2025,2,8,736803054736822272,3321,Tyreek Hill,WR,17.4,1,0
2025,2,8,736803054736822272,4039,Cooper Kupp,WR,16.0,0,0
2025,2,8,736803054736822272,9758,C.J. Stroud,QB,14.98,1,0
2025,2,8,736803054736822272,BUF,Buffalo Bills,DEF,14.0,1,0
2025,2,8,736803054736822272,1945,Chris Boswell,K,12.0,1,0
2025,2,8,736803054736822272,9494,Marvin Mims,WR,10.4,0,0
2025,2,8,736803054736822272,7525,DeVonta Smith,WR,9.3,1,0
2025,2,8,736803054736822272,8408,Jordan Mason,RB,5.8,0,0
2025,2,8,736803054736822272,12530,Travis Hunter,WR,5.2,1,0
2025,2,8,736803054736822272,8125,Calvin Austin,WR,3.2,0,0
2025,2,8,736803054736822272,5012,Mark Andrews,TE,1.4,0,0
2025,2,8,736803054736822272,3198,Derrick Henry,RB,1.3,1,0
2025,2,8,736803054736822272,4950,Christian Kirk,WR,0,0,0
2025,2,9,710284244835979264,11620,Rome Odunze,WR,32.3,0,0
2025,2,9,710284244835979264,6813,Jonathan Taylor,RB,30.0,1,0
2025,2,9,710284244835979264,4881,Lamar Jackson,QB,26.3,1,0
2025,2,9,710284244835979264,11562,Spencer Rattler,QB,21.18,0,0
2025,2,9,710284244835979264,4892,Baker Mayfield,QB,19.4,1,0
2025,2,9,710284244835979264,4988,Nick Chubb,RB,15.2,0,0
2025,2,9,710284244835979264,8676,Rashid Shaheed,WR,15.2,0,0
2025,2,9,710284244835979264,11635,Ladd McConkey,WR,9.8,1,0
2025,2,9,710284244835979264,12529,TreVeyon Henderson,RB,6.0,1,0
2025,2,9,710284244835979264,10859,Sam LaPorta,TE,5.6,1,0
2025,2,9,710284244835979264,4227,Harrison Butker,K,5.0,1,0
2025,2,9,710284244835979264,4199,Aaron Jones,RB,2.3,1,0
2025,2,9,710284244835979264,5045,Courtland Sutton,WR,1.6,1,0
2025,2,9,710284244835979264,12498,Mason Taylor,TE,1.5,0,0
2025,2,9,710284244835979264,9756,Jordan Addison,WR,0,0,0
2025,2,9,710284244835979264,DAL,Dallas Cowboys,DEF,-2.75,1,0
2025,2,10,475399371639222272,3294,Dak Prescott,QB,21.64,1,0
2025,2,10,475399371639222272,6786,CeeDee Lamb,WR,20.7,1,0
2025,2,10,475399371639222272,9221,Jahmyr Gibbs,RB,19.4,1,0
2025,2,10,475399371639222272,7594,Chuba Hubbard,RB,18.7,1,0
2025,2,10,475399371639222272,7526,Jaylen Waddle,WR,17.8,0,0
2025,2,10,475399371639222272,1479,Keenan Allen,WR,17.1,0,0
2025,2,10,475399371639222272,4984,Josh Allen,QB,11.82,1,0
2025,2,10,475399371639222272,9500,Josh Downs,WR,11.1,0,0
2025,2,10,475399371639222272,96,Aaron Rodgers,QB,10.42,0,0
2025,2,10,475399371639222272,5967,Tony Pollard,RB,9.2,1,0
2025,2,10,475399371639222272,6783,Jerry Jeudy,WR,9.1,1,0
2025,2,10,475399371639222272,10236,Dalton Kincaid,TE,7.7,0,0
2025,2,10,475399371639222272,3214,Hunter Henry,TE,1.9,1,0
2025,2,10,475399371639222272,3678,Wil Lutz,K,1.0,1,0
2025,2,10,475399371639222272,9753,Zach Charbonnet,RB,1.0,0,0
2025,2,10,475399371639222272,DEN,Denver Broncos,DEF,-2.25,1,0
2025,2,11,865793938542456832,11564,Drake Maye,QB,26.3,1,0
2025,2,11,865793938542456832,8137,George Pickens,WR,17.8,1,0
2025,2,11,865793938542456832,7543,Travis Etienne,RB,16.9,1,0
2025,2,11,865793938542456832,8136,Rachaad White,RB,14.6,0,0
2025,2,11,865793938542456832,5850,Josh Jacobs,RB,14.4,1,0
2025,2,11,865793938542456832,6904,Jalen Hurts,QB,10.54,1,0
2025,2,11,865793938542456832,11786,Cam Little,K,10.0,1,0
2025,2,11,865793938542456832,11638,Ricky Pearsall,WR,9.2,1,0
2025,2,11,865793938542456832,6819,Michael Pittman,WR,8.0,0,0
2025,2,11,865793938542456832,SF,San Francisco 49ers,DEF,7.25,1,0
2025,2,11,865793938542456832,7528,Najee Harris,RB,6.8,0,0
2025,2,11,865793938542456832,11628,Marvin Harrison,WR,4.7,1,0
2025,2,11,865793938542456832,4663,Austin Ekeler,RB,4.4,0,0
2025,2,11,865793938542456832,7571,Rashod Bateman,WR,3.5,0,0
2025,2,11,865793938542456832,8154,Brian Robinson,RB,2.9,0,0
2025,2,11,865793938542456832,4066,Evan Engram,TE,2.2,1,0
2025,2,12,1136842855890366464,3163,Jared Goff,QB,33.96,1,0
