season,player_id,player_name,position,weeks_rostered,points_regular,points_total,points_started,weeks_started
2025,DEN,Denver Broncos,DEF,18,127.75,170.5,170.5,17
2025,8134,Khalil Shakir,WR,18,140.5,168.9,53.1,6
2025,7567,Kenny Gainwell,RB,14,96.8,168.9,7.0,2
2025,5892,David Montgomery,RB,18,143.32,166.42,103.02,8
2025,3214,Hunter Henry,TE,17,136.5,163.8,131.0,11
2025,4217,George Kittle,TE,18,106.3,162.0,162.0,12
2025,8259,Cameron Dicker,K,18,136.0,161.0,138.0,15
2025,8676,Rashid Shaheed,WR,18,133.4,157.6,9.6,2
2025,10229,Rashee Rice,WR,18,136.5,148.6,148.6,8
2025,9754,Quentin Johnston,WR,17,112.6,148.3,119.9,13
2025,11620,Rome Odunze,WR,18,147.1,147.1,78.5,9
2025,19,Joe Flacco,QB,14,146.64,146.64,33.18,2
2025,NE,New England Patriots,DEF,16,113.0,144.5,108.75,9
2025,7611,Rhamondre Stevenson,RB,16,51.9,143.4,2.0,1
2025,11655,Tyrone Tracy,RB,15,73.2,142.8,87.5,7
2025,7591,Justin Fields,QB,11,142.66,142.66,93.8,7
2025,BUF,Buffalo Bills,DEF,18,107.0,142.5,108.75,14
2025,11584,Bucky Irving,RB,18,106.2,140.5,140.5,10
2025,2747,Jason Myers,K,13,103.0,140.0,138.0,12
2025,12474,Woody Marks,RB,15,113.0,139.1,58.4,6
2025,11631,Brian Thomas,WR,18,102.1,138.8,138.8,14
2025,6650,Chase McLaughlin,K,17,106.0,138.0,138.0,17
2025,6768,Tua Tagovailoa,QB,14,137.98,137.98,77.32,7
2025,9756,Jordan Addison,WR,18,108.6,137.6,59.0,6
2025,1945,Chris Boswell,K,18,110.0,137.0,137.0,17
2025,12507,Omarion Hampton,RB,18,92.7,136.7,67.1,4
2025,9500,Josh Downs,WR,18,99.3,136.4,9.3,2
2025,8167,Christian Watson,WR,14,102.5,134.9,134.9,11
2025,9487,Parker Washington,WR,10,60.6,134.1,55.2,3
2025,6770,Joe Burrow,QB,17,57.96,133.46,133.46,8
2025,PHI,Philadelphia Eagles,DEF,15,86.0,131.75,131.75,15
2025,8121,Romeo Doubs,WR,13,105.1,130.1,24.1,3
2025,5012,Mark Andrews,TE,18,111.6,130.0,69.5,12
2025,11628,Marvin Harrison,WR,18,125.4,127.8,125.4,12
2025,12481,Cam Skattebo,RB,18,127.7,127.7,86.8,5
2025,8408,Jordan Mason,RB,18,113.0,127.4,59.2,5
2025,1373,Geno Smith,QB,12,118.98,126.12,84.2,8
2025,10236,Dalton Kincaid,TE,18,111.9,126.1,52.1,5
2025,2307,Marcus Mariota,QB,11,103.74,122.18,99.42,7
2025,11539,Jake Bates,K,16,91.0,122.0,122.0,16
2025,8142,Alec Pierce,WR,10,61.7,120.1,27.3,2
2025,11786,Cam Little,K,14,68.0,120.0,91.0,11
2025,12517,Colston Loveland,TE,13,57.4,120.0,62.0,4
2025,11559,Michael Penix,QB,11,118.78,118.78,8.08,3
2025,9484,Tucker Kraft,TE,18,118.2,118.2,108.3,7
2025,4199,Aaron Jones,RB,18,81.6,117.7,101.4,11
2025,12545,Tyler Shough,QB,7,38.92,117.3,8.42,1
2025,11647,Kimani Vidal,RB,13,108.1,117.0,67.0,6
2025,6806,J.K. Dobbins,RB,10,116.9,116.9,116.9,10
2025,5848,Marquise Brown,WR,17,100.5,116.8,8.0,1
2025,4039,Cooper Kupp,WR,18,93.3,116.3,31.2,4
2025,5927,Terry McLaurin,WR,17,69.0,115.7,70.4,7
2025,CLE,Cleveland Browns,DEF,11,72.0,115.25,115.25,10
2025,8136,Rachaad White,RB,13,115.1,115.1,75.8,6
2025,12534,Kyle Monangai,RB,11,84.2,113.4,98.7,9
2025,11566,Jayden Daniels,QB,15,113.28,113.28,113.28,7
2025,4227,Harrison Butker,K,15,78.0,113.0,113.0,15
2025,3451,Ka'imi Fairbairn,K,10,45.0,113.0,105.0,8
2025,11627,Troy Franklin,WR,14,94.7,111.0,46.0,3
2025,LAR,Los Angeles Rams,DEF,9,89.5,110.5,65.0,6
2025,11624,Xavier Worthy,WR,18,98.2,109.9,20.9,3
2025,12533,Jacory Croskey-Merritt,RB,13,86.1,109.2,45.3,7
2025,7002,Juwan Johnson,TE,11,63.8,108.3,77.6,8
2025,12493,Oronde Gadsden,TE,13,79.8,108.1,55.9,9
2025,10859,Sam LaPorta,TE,18,107.4,107.4,107.4,9
2025,11637,Keon Coleman,WR,18,94.0,102.9,5.6,1
2025,6783,Jerry Jeudy,WR,16,79.4,102.4,43.0,4
2025,4035,Alvin Kamara,RB,16,100.7,100.7,67.0,7
2025,11562,Spencer Rattler,QB,8,98.64,98.64,40.34,4
2025,8146,Garrett Wilson,WR,14,98.5,98.5,98.5,7
2025,4195,Jake Elliott,K,18,80.0,98.0,98.0,17
2025,1166,Kirk Cousins,QB,8,35.42,97.76,38.06,3
2025,5001,Dalton Schultz,TE,10,46.0,97.3,66.5,7
2025,1339,Zach Ertz,TE,12,95.9,95.9,58.5,9
2025,9508,Tyjae Spears,RB,12,57.5,95.4,12.3,2
2025,4098,Kareem Hunt,RB,13,90.9,94.1,55.2,4
2025,MIN,Minnesota Vikings,DEF,13,79.25,93.5,93.5,12
2025,7594,Chuba Hubbard,RB,15,77.2,92.9,65.5,5
2025,12711,Tyler Loop,K,11,82.0,92.0,92.0,11
2025,11638,Ricky Pearsall,WR,18,60.5,89.6,54.3,5
2025,4988,Nick Chubb,RB,16,83.0,88.2,15.2,2
2025,6130,Devin Singletary,RB,9,51.9,87.5,0.0,0
2025,7839,Evan McPherson,K,12,70.0,86.0,86.0,11
2025,12524,Shedeur Sanders,QB,7,56.28,85.42,63.68,5
2025,2216,Mike Evans,WR,16,34.0,85.3,65.6,7
2025,17,Matt Prater,K,13,80.0,85.0,85.0,13
2025,4037,Chris Godwin,WR,18,35.4,83.5,11.2,2
2025,12519,Luther Burden,WR,8,31.5,81.7,46.8,3
2025,IND,Indianapolis Colts,DEF,11,77.5,81.25,77.0,10
2025,BAL,Baltimore Ravens,DEF,9,58.0,80.25,67.25,8
2025,PIT,Pittsburgh Steelers,DEF,10,53.0,78.75,67.75,8
2025,SF,San Francisco 49ers,DEF,15,61.75,78.75,48.75,9
2025,5849,Kyler Murray,QB,14,78.28,78.28,47.62,3
2025,10213,Tre Tucker,WR,11,77.8,77.8,57.4,6
2025,GB,Green Bay Packers,DEF,11,71.75,74.75,80.0,9
2025,TB,Tampa Bay Buccaneers,DEF,7,61.0,74.25,75.5,6
2025,11565,J.J. McCarthy,QB,13,42.24,74.06,74.06,7
2025,5844,T.J. Hockenson,TE,11,74.0,74.0,17.4,4
2025,11586,Blake Corum,RB,8,34.4,70.3,9.7,2
2025,DET,Detroit Lions,DEF,10,55.5,70.0,55.5,6
2025,8122,Zonovan Knight,RB,8,70.0,69.8,19.9,2
2025,5189,Eddy Pineiro,K,8,55.0,69.0,68.0,6
2025,3161,Carson Wentz,QB,5,67.84,67.84,67.84,5
2025,9504,Kayshon Boutte,WR,13,55.6,66.6,17.0,3
2025,8205,Isiah Pacheco,RB,13,65.5,65.5,14.4,2
2025,8132,Tyler Allgeier,RB,10,63.3,65.1,13.5,1
2025,12530,Travis Hunter,WR,10,63.3,63.3,20.0,3
2025,12499,Elic Ayomanor,WR,8,62.7,62.7,0.0,0
2025,7585,Davis Mills,QB,9,58.56,61.2,58.56,3
2025,2505,Darren Waller,TE,5,28.0,60.6,28.0,3
2025,9494,Marvin Mims,WR,9,59.8,59.8,0.0,0
2025,11632,Malik Nabers,WR,4,58.1,58.1,58.1,4
2025,4066,Evan Engram,TE,10,57.4,57.4,17.2,3
2025,12490,Bhayshul Tuten,RB,10,56.9,56.9,0.0,0
2025,9506,Sean Tucker,RB,5,49.5,56.2,40.6,3
2025,12185,Spencer Shrader,K,5,55.0,55.0,55.0,5
2025,3321,Tyreek Hill,WR,4,54.0,54.0,54.0,4
2025,12501,Matthew Golden,WR,9,53.7,53.7,38.0,5
2025,7527,Mac Jones,QB,3,53.12,53.12,53.12,3
2025,KC,Kansas City Chiefs,DEF,7,41.0,53.0,37.75,5
2025,LAC,Los Angeles Chargers,DEF,6,52.0,52.0,52.0,6
2025,7607,Michael Carter,RB,7,32.3,52.0,46.4,6
2025,9480,Brenton Strange,TE,6,22.4,51.6,28.8,3
2025,11435,Emanuel Wilson,RB,9,33.5,51.2,0.0,0
2025,JAX,Jacksonville Jaguars,DEF,5,31.25,49.25,40.25,4
2025,10222,Jayden Reed,WR,18,22.8,48.5,0.0,0
2025,10219,Chris Rodriguez,RB,9,19.0,48.2,5.2,1
2025,4981,Calvin Ridley,WR,11,47.8,47.8,8.7,1
2025,4144,Jonnu Smith,TE,12,24.7,47.2,3.7,2
2025,7090,Darnell Mooney,WR,10,41.4,46.9,18.5,2
2025,12485,Tez Johnson,WR,6,44.9,44.9,10.9,2
2025,2306,Jameis Winston,QB,5,43.28,43.28,43.28,2
2025,6149,Darius Slayton,WR,7,31.5,42.6,24.1,2
2025,LV,Las Vegas Raiders,DEF,4,41.5,41.5,41.5,4
2025,NO,New Orleans Saints,DEF,3,0.0,41.5,41.5,3
2025,11610,Malik Washington,WR,5,41.2,41.2,34.0,4
2025,1234,Russell Wilson,QB,2,40.92,40.92,30.8,1
2025,12469,Dylan Sampson,RB,5,28.4,40.5,12.1,2
2025,11579,Audric Estime,RB,3,0.0,39.0,6.6,1
2025,CHI,Chicago Bears,DEF,3,17.75,38.5,38.5,3
2025,MIA,Miami Dolphins,DEF,3,34.5,37.75,37.75,3
2025,11597,Theo Johnson,TE,5,37.5,37.5,11.7,2
2025,7571,Rashod Bateman,WR,8,36.1,36.1,0.0,0
2025,12476,Devin Neal,RB,3,25.3,35.5,35.5,3
2025,4177,Mack Hollins,WR,4,35.4,35.4,0.0,0
2025,6865,Colby Parkinson,TE,3,0.0,35.0,4.1,1
2025,4033,David Njoku,TE,6,32.6,32.6,32.6,5
2025,4137,James Conner,RB,3,32.3,32.3,26.6,2
2025,8161,Malik Willis,QB,2,0.0,31.52,31.52,2
2025,4454,Kendrick Bourne,WR,3,30.5,30.5,30.5,3
2025,ATL,Atlanta Falcons,DEF,5,30.0,30.0,30.0,5
2025,12484,Jayden Higgins,WR,6,28.4,29.8,6.4,1
2025,11783,Ryan Flournoy,WR,4,0.0,29.6,0.0,0
2025,8111,Cade Otton,TE,4,29.2,29.2,24.4,3
2025,3678,Wil Lutz,K,6,28.0,28.0,28.0,6
2025,8154,Brian Robinson,RB,10,25.9,28.0,0.0,0
2025,11646,Jalen Coker,WR,4,0.0,28.0,28.0,3
2025,9482,Michael Mayer,TE,3,2.0,27.6,25.6,2
2025,8125,Calvin Austin,WR,7,27.2,27.2,0.0,0
2025,5230,Michael Badgley,K,4,27.0,27.0,27.0,4
2025,11589,Trey Benson,RB,13,26.9,26.9,18.8,2
2025,ARI,Arizona Cardinals,DEF,3,26.5,26.5,26.5,3
2025,12486,Dillon Gabriel,QB,2,25.44,25.44,9.34,1
2025,331,Philip Rivers,QB,3,0.0,22.86,0.0,0
2025,CAR,Carolina Panthers,DEF,2,22.0,22.0,22.0,2
2025,12497,Tory Horton,WR,4,20.8,20.8,20.8,1
2025,11571,Isaiah Davis,RB,4,20.7,20.7,0.0,0
2025,827,Tyrod Taylor,QB,3,20.52,20.52,0.0,0
2025,NYJ,New York Jets,DEF,2,20.25,20.25,20.25,2
2025,8188,Tyquan Thornton,WR,3,20.1,20.1,0.0,0
2025,2020,Cairo Santos,K,3,20.0,20.0,20.0,3
2025,12509,Tre' Harris,WR,6,7.5,19.4,0.0,0
2025,11792,Will Reichard,K,3,18.0,18.0,18.0,3
2025,11653,Charlie Smyth,K,1,0.0,18.0,18.0,1
2025,10444,Cedric Tillman,WR,3,17.4,17.4,1.6,1
2025,12455,Brashard Smith,RB,6,16.5,16.5,0.0,0
2025,11625,Adonai Mitchell,WR,4,3.4,15.9,10.7,2
2025,11588,Jawhar Jordan,RB,3,0.0,15.9,0.0,0
2025,12495,Ollie Gordon,RB,5,14.2,14.2,0.0,0
2025,TEN,Tennessee Titans,DEF,3,0.0,13.5,13.5,3
2025,12538,Brady Cook,QB,2,0.0,13.28,0.0,0
2025,4663,Austin Ekeler,RB,2,13.1,13.1,8.7,1
2025,8147,John Metchie,WR,2,13.1,13.1,0.0,0
2025,8210,Chig Okonkwo,TE,2,13.0,13.0,11.6,1
2025,8698,Jake Tonges,TE,1,11.8,11.8,11.8,1
2025,7528,Najee Harris,RB,3,11.6,11.6,0.0,0
2025,8131,Isaiah Likely,TE,4,0.0,10.9,0.0,1
2025,9757,Kendre Miller,RB,3,10.8,10.8,0.0,0
2025,10226,Andrei Iosivas,WR,1,10.6,10.6,10.6,1
2025,WAS,Washington Commanders,DEF,1,10.5,10.5,10.5,1
2025,4950,Christian Kirk,WR,4,10.5,10.5,0.0,0
2025,12498,Mason Taylor,TE,3,10.3,10.3,0.0,0
2025,6111,Jake Browning,QB,2,10.3,10.3,4.9,1
2025,11199,Emari Demercado,RB,2,10.1,10.1,6.1,1
2025,1433,Brandon McManus,K,3,10.0,10.0,10.0,2
2025,12713,Andy Borregales,K,2,0.0,10.0,10.0,2
2025,11576,Braelon Allen,RB,2,8.0,8.0,0.0,0
2025,6083,Matt Gay,K,2,8.0,8.0,8.0,2
2025,3269,Chris Moore,WR,1,7.9,7.9,0.0,0
2025,4972,Mason Rudolph,QB,1,7.54,7.54,7.54,1
2025,12540,Chimere Dike,WR,2,7.5,7.5,0.0,0
2025,11834,Devaughn Vele,WR,1,7.0,7.0,7.0,1
2025,1689,Adam Thielen,WR,2,6.6,6.6,4.6,1
2025,12541,Dont'e Thornton,WR,2,6.5,6.5,0.0,0
2025,11608,Isaiah Williams,WR,1,0.0,6.5,0.0,0
2025,4666,Younghoe Koo,K,1,6.0,6.0,6.0,1
2025,8123,Hassan Haskins,RB,2,5.8,5.8,0.0,0
2025,4147,Samaje Perine,RB,3,5.3,5.3,0.0,0
2025,9481,Luke Musgrave,TE,2,5.2,5.2,-0.1,1
2025,12503,Isaiah Bond,WR,1,4.9,4.9,0.0,0
2025,12472,Raheim Sanders,RB,1,0.0,4.1,0.0,0
2025,3200,Sterling Shepard,WR,1,4.0,4.0,0.0,0
2025,11626,Xavier Legette,WR,1,3.7,3.7,0.0,0
2025,5970,Greg Dortch,WR,6,3.4,3.4,0.0,0
2025,12536,Jaylin Noel,WR,3,3.1,3.1,0.0,0
2025,8180,Jalen Nailor,WR,1,2.6,2.6,0.0,0
2025,DAL,Dallas Cowboys,DEF,6,-4.5,2.5,4.25,4
2025,8800,Malik Davis,RB,2,0.0,2.3,0.0,0
2025,12547,Kyle Williams,WR,1,2.2,2.2,0.0,0
2025,9220,Evan Hull,RB,3,0.0,1.7,1.7,3
2025,8143,Jerome Ford,RB,1,1.5,1.5,0.0,0
2025,6271,Olamide Zaccheaus,WR,1,1.5,1.5,1.5,1
2025,6920,Isaiah Hodgins,WR,1,1.4,1.4,0.0,0
2025,6011,Gardner Minshew,QB,3,0.0,1.4,1.4,3
2025,8160,Kenny Pickett,QB,1,0.0,1.26,0.0,0
2025,9225,Tank Bigsby,RB,2,1.2,1.2,0.0,0
2025,11575,Ray Davis,RB,1,0.8,0.8,0.0,0
2025,6803,Brandon Aiyuk,WR,18,0.0,0.0,0.0,0
2025,12457,Jaydon Blue,RB,3,0.0,0.0,0.0,0
2025,4018,Joe Mixon,RB,3,0.0,0.0,0.0,0
2025,12511,Will Howard,QB,10,0.0,0.0,0.0,0
2025,7042,Tyler Bass,K,3,0.0,0.0,0.0,0
2025,11650,Luke McCaffrey,WR,1,0.0,0.0,0.0,1
2025,4171,Josh Reynolds,WR,1,0.0,0.0,0.0,0
2025,11789,Joshua Karty,K,1,0.0,0.0,0.0,1
2025,CIN,Cincinnati Bengals,DEF,2,-8.0,-0.5,-0.5,2
2025,12504,Kaleb Johnson,RB,1,-1.2,-1.2,0.0,0
