season,player_id,player_name,position,weeks_rostered,points_regular,points_total,points_started,weeks_started
2024,8183,Brock Purdy,QB,18,209.48,265.86,265.86,16
2024,11604,Brock Bowers,TE,18,208.2,265.2,147.8,10
2024,1373,Geno Smith,QB,18,203.56,262.5,210.04,14
2024,96,Aaron Rodgers,QB,18,187.74,257.58,166.36,12
2024,9224,Chase Brown,RB,18,201.2,254.5,165.5,9
2024,8146,Garrett Wilson,WR,18,201.2,253.9,253.9,17
2024,4137,James Conner,RB,18,192.6,253.8,215.6,15
2024,9488,Jaxon Smith-Njigba,WR,18,199.7,253.5,152.7,12
2024,8130,Trey McBride,TE,18,178.3,251.3,251.3,16
2024,11560,Caleb Williams,QB,18,203.34,251.04,92.18,8
2024,6813,Jonathan Taylor,RB,18,142.2,250.2,250.2,14
2024,6783,Jerry Jeudy,WR,18,185.9,245.9,99.1,6
2024,4018,Joe Mixon,RB,18,216.1,244.5,244.5,14
2024,2133,Davante Adams,WR,18,149.2,244.3,220.7,12
2024,2216,Mike Evans,WR,18,144.5,242.9,242.9,14
2024,11635,Ladd McConkey,WR,18,164.5,242.4,112.0,5
2024,5045,Courtland Sutton,WR,18,182.3,241.8,163.48,9
2024,4199,Aaron Jones,RB,18,185.5,240.6,220.0,16
2024,4983,DJ Moore,WR,18,175.8,239.1,111.8,8
2024,4217,George Kittle,TE,18,185.0,238.6,214.2,13
2024,8155,Breece Hall,RB,18,186.3,237.9,237.9,16
2024,11584,Bucky Irving,RB,17,163.4,235.3,113.0,7
2024,6804,Jordan Love,QB,18,186.56,232.36,195.78,13
2024,6801,Tee Higgins,WR,18,134.1,223.6,147.9,8
2024,5859,A.J. Brown,WR,18,159.6,221.4,221.4,14
2024,5892,David Montgomery,RB,18,213.72,221.22,193.22,12
2024,3321,Tyreek Hill,WR,18,179.7,221.2,221.2,17
2024,9758,C.J. Stroud,QB,18,181.08,220.88,220.88,17
2024,8148,Jameson Williams,WR,18,145.1,220.2,37.6,3
2024,6790,D'Andre Swift,RB,18,171.7,214.5,123.3,10
2024,7569,Nico Collins,WR,18,159.7,214.1,214.1,13
2024,421,Matthew Stafford,QB,18,190.72,214.08,135.16,10
2024,9997,Zay Flowers,WR,18,178.2,213.5,202.4,16
2024,9493,Puka Nacua,WR,18,154.3,209.1,172.7,10
2024,7528,Najee Harris,RB,18,173.1,206.1,41.9,4
2024,5967,Tony Pollard,RB,18,179.5,202.2,105.4,9
2024,7525,DeVonta Smith,WR,18,131.3,201.4,172.9,13
2024,7594,Chuba Hubbard,RB,15,159.3,201.2,148.8,11
2024,8136,Rachaad White,RB,18,170.1,199.6,106.8,7
2024,11628,Marvin Harrison,WR,18,153.0,199.0,191.1,16
2024,10222,Jayden Reed,WR,18,170.1,198.0,139.5,10
2024,5846,DK Metcalf,WR,18,153.7,195.7,164.8,14
2024,1466,Travis Kelce,TE,18,157.8,194.9,140.5,13
2024,6806,J.K. Dobbins,RB,18,167.5,193.3,86.7,6
2024,5012,Mark Andrews,TE,18,134.4,188.8,173.2,16
2024,11624,Xavier Worthy,WR,18,125.7,188.7,-1.0,1
2024,1479,Keenan Allen,WR,18,123.1,184.4,22.9,3
2024,6768,Tua Tagovailoa,QB,18,166.24,182.08,151.88,9
2024,5947,Jakobi Meyers,WR,15,120.1,182.0,19.8,2
2024,8151,Kenneth Walker,RB,18,166.8,180.7,147.1,10
2024,4039,Cooper Kupp,WR,18,167.7,177.0,173.1,11
2024,10859,Sam LaPorta,TE,18,112.0,176.6,64.3,8
2024,11533,Brandon Aubrey,K,18,126.0,174.0,174.0,18
2024,7611,Rhamondre Stevenson,RB,18,150.5,172.4,72.1,8
2024,1166,Kirk Cousins,QB,18,161.34,166.82,104.94,6
2024,8137,George Pickens,WR,18,156.4,165.4,156.4,12
2024,7021,Rico Dowdle,RB,14,112.8,163.0,87.6,6
2024,8154,Brian Robinson,RB,18,136.5,161.8,109.6,9
2024,9229,Anthony Richardson,QB,16,125.74,160.36,100.14,8
2024,8134,Khalil Shakir,WR,16,135.6,160.2,53.0,3
2024,4981,Calvin Ridley,WR,15,107.9,158.1,119.6,9
2024,9500,Josh Downs,WR,14,112.2,158.1,67.2,5
2024,5872,Deebo Samuel,WR,18,117.0,155.1,77.6,8
2024,11564,Drake Maye,QB,13,111.24,154.04,110.84,8
2024,3451,Ka'imi Fairbairn,K,18,134.0,153.0,153.0,17
2024,7526,Jaylen Waddle,WR,18,141.6,150.6,62.7,4
2024,4144,Jonnu Smith,TE,8,88.0,150.2,150.2,8
2024,1234,Russell Wilson,QB,11,96.4,148.42,96.4,6
2024,9756,Jordan Addison,WR,14,100.2,147.9,63.2,3
2024,7049,Jauan Jennings,WR,15,106.8,145.9,104.4,7
2024,7523,Trevor Lawrence,QB,12,144.7,144.7,77.14,5
2024,BUF,Buffalo Bills,DEF,18,114.75,143.75,134.0,15
2024,PHI,Philadelphia Eagles,DEF,12,92.5,143.5,130.0,10
2024,9502,Tank Dell,WR,18,112.6,140.5,69.4,6
2024,PIT,Pittsburgh Steelers,DEF,16,126.0,140.0,119.75,11
2024,4037,Chris Godwin,WR,18,139.8,139.8,117.5,6
2024,9753,Zach Charbonnet,RB,10,102.2,138.8,117.2,6
2024,4033,David Njoku,TE,12,123.4,138.0,120.8,8
2024,9484,Tucker Kraft,TE,14,104.0,133.8,120.7,12
2024,7553,Kyle Pitts,TE,18,105.3,131.7,131.7,17
2024,1945,Chris Boswell,K,13,103.0,129.0,129.0,12
2024,1689,Adam Thielen,WR,9,64.2,128.0,19.7,1
2024,11655,Tyrone Tracy,RB,11,89.6,127.9,103.9,9
2024,7090,Darnell Mooney,WR,14,108.4,127.3,29.4,2
2024,DEN,Denver Broncos,DEF,11,79.0,127.0,102.0,7
2024,4663,Austin Ekeler,RB,13,124.1,124.1,0.0,0
2024,2306,Jameis Winston,QB,8,124.98,123.62,47.94,3
2024,2309,Amari Cooper,WR,18,106.1,122.7,66.6,6
2024,2449,Stefon Diggs,WR,8,121.92,121.92,121.92,8
2024,11620,Rome Odunze,WR,15,97.1,119.0,0.0,0
2024,3294,Dak Prescott,QB,10,117.52,117.52,91.08,6
2024,7600,Pat Freiermuth,TE,13,66.5,114.8,41.4,4
2024,11637,Keon Coleman,WR,18,84.7,112.5,5.1,1
2024,7588,Javonte Williams,RB,12,112.4,112.4,45.0,5
2024,1426,DeAndre Hopkins,WR,13,93.4,112.4,59.7,7
2024,SF,San Francisco 49ers,DEF,11,106.75,112.25,112.25,11
2024,4098,Kareem Hunt,RB,9,112.2,112.2,108.7,7
2024,9486,Dontayvion Wicks,WR,18,78.6,110.5,4.0,1
2024,7591,Justin Fields,QB,8,109.84,109.84,64.06,3
2024,NYJ,New York Jets,DEF,17,86.75,107.25,67.75,10
2024,8408,Jordan Mason,RB,10,104.1,104.1,103.6,8
2024,7543,Travis Etienne,RB,15,94.5,100.2,69.1,7
2024,10236,Dalton Kincaid,TE,18,80.6,99.8,99.8,14
2024,2374,Tyler Lockett,WR,12,99.5,99.5,11.5,2
2024,8259,Cameron Dicker,K,9,53.0,99.0,99.0,9
2024,6819,Michael Pittman,WR,11,97.9,97.9,48.7,5
2024,8121,Romeo Doubs,WR,14,94.3,94.3,0.0,0
2024,8228,Jaylen Warren,RB,11,59.0,93.0,0.0,0
2024,1264,Justin Tucker,K,13,91.0,91.0,91.0,13
2024,CHI,Chicago Bears,DEF,10,90.25,90.25,83.5,9
2024,MIN,Minnesota Vikings,DEF,10,58.0,90.25,67.25,7
2024,4066,Evan Engram,TE,18,90.0,90.0,37.7,5
2024,LAC,Los Angeles Chargers,DEF,10,67.5,88.25,85.5,7
2024,5844,T.J. Hockenson,TE,18,57.4,87.0,48.6,5
2024,6650,Chase McLaughlin,K,9,39.0,87.0,87.0,9
2024,2028,Derek Carr,QB,8,86.82,86.82,40.14,3
2024,19,Joe Flacco,QB,6,56.16,86.52,72.08,4
2024,5937,Diontae Johnson,WR,14,86.4,86.4,49.7,4
2024,8143,Jerome Ford,RB,8,59.7,86.0,62.6,6
2024,8110,Jake Ferguson,TE,12,82.1,82.1,41.9,7
2024,6845,Zack Moss,RB,9,80.9,80.9,26.0,2
2024,CIN,Cincinnati Bengals,DEF,8,41.5,80.25,83.25,7
2024,1339,Zach Ertz,TE,7,31.3,78.6,78.6,7
2024,8144,Chris Olave,WR,18,77.2,77.2,77.2,8
2024,DET,Detroit Lions,DEF,11,68.5,76.5,45.75,4
2024,4381,Taysom Hill,TE,5,76.22,76.22,69.22,3
2024,7042,Tyler Bass,K,11,45.0,76.0,64.0,9
2024,4227,Harrison Butker,K,9,76.0,76.0,76.0,9
2024,KC,Kansas City Chiefs,DEF,10,39.5,75.0,51.75,9
2024,SEA,Seattle Seahawks,DEF,6,74.5,74.5,74.5,6
2024,11618,Jalen McMillan,WR,9,15.8,74.5,0.0,0
2024,7839,Evan McPherson,K,11,71.0,71.0,71.0,11
2024,3678,Wil Lutz,K,7,37.0,71.0,71.0,7
2024,4950,Christian Kirk,WR,10,70.9,70.9,47.1,6
2024,WAS,Washington Commanders,DEF,9,44.75,69.5,60.5,7
2024,4666,Younghoe Koo,K,10,69.0,69.0,69.0,10
2024,11539,Jake Bates,K,8,40.0,69.0,69.0,8
2024,MIA,Miami Dolphins,DEF,7,46.0,67.5,58.0,6
2024,5022,Dallas Goedert,TE,7,67.1,67.1,56.6,5
2024,10229,Rashee Rice,WR,5,66.4,66.4,66.4,4
2024,HOU,Houston Texans,DEF,5,66.0,66.0,66.0,5
2024,4988,Nick Chubb,RB,18,61.2,63.3,9.3,2
2024,6803,Brandon Aiyuk,WR,8,62.9,62.9,62.9,7
2024,4017,Deshaun Watson,QB,5,61.18,61.18,8.4,1
2024,5119,Jason Sanders,K,8,53.0,60.0,60.0,8
2024,6130,Devin Singletary,RB,9,58.0,58.0,4.8,1
2024,6083,Matt Gay,K,6,51.0,57.0,57.0,6
2024,8205,Isiah Pacheco,RB,18,45.9,56.9,48.8,7
2024,5870,Daniel Jones,QB,5,55.54,55.54,0.0,0
2024,6826,Cole Kmet,TE,9,54.9,54.9,16.4,3
2024,8111,Cade Otton,TE,10,50.2,54.6,50.2,5
2024,5086,Marquez Valdes-Scantling,WR,8,38.9,54.0,0.0,0
2024,11651,Isaac Guerendo,RB,5,26.8,52.7,52.7,5
2024,DAL,Dallas Cowboys,DEF,6,51.75,51.75,51.75,6
2024,9754,Quentin Johnston,WR,6,30.5,50.8,15.8,1
2024,5987,Alexander Mattison,RB,9,22.9,50.4,9.9,1
2024,TB,Tampa Bay Buccaneers,DEF,5,50.0,50.0,50.0,5
2024,9508,Tyjae Spears,RB,8,37.6,49.9,27.5,4
2024,4034,Christian McCaffrey,RB,13,47.8,47.8,47.8,4
2024,ATL,Atlanta Falcons,DEF,4,0.0,47.0,0.0,0
2024,8126,Wan'Dale Robinson,WR,5,46.3,46.3,26.0,2
2024,BAL,Baltimore Ravens,DEF,10,33.5,43.75,23.5,4
2024,8676,Rashid Shaheed,WR,5,43.1,43.1,8.3,2
2024,9225,Tank Bigsby,RB,8,38.9,42.1,35.3,3
2024,4195,Jake Elliott,K,9,42.0,42.0,42.0,9
2024,11559,Michael Penix,QB,3,0.0,40.58,6.38,1
2024,NO,New Orleans Saints,DEF,6,42.75,39.25,39.75,4
2024,GB,Green Bay Packers,DEF,3,4.25,37.75,37.75,3
2024,CLE,Cleveland Browns,DEF,4,37.25,37.25,37.25,4
2024,8258,Cade York,K,5,9.0,37.0,9.0,1
2024,IND,Indianapolis Colts,DEF,6,22.75,35.0,22.25,3
2024,2749,Raheem Mostert,RB,8,34.7,34.7,0.0,0
2024,9999,Will Levis,QB,5,38.28,33.84,0.0,0
2024,JAX,Jacksonville Jaguars,DEF,5,19.0,32.5,22.5,3
2024,5010,Will Dissly,TE,7,12.6,31.9,12.6,2
2024,11792,Will Reichard,K,6,1.0,31.0,31.0,5
2024,10937,Jake Moody,K,4,30.0,30.0,30.0,4
2024,10444,Cedric Tillman,WR,10,30.0,30.0,30.0,4
2024,1433,Brandon McManus,K,3,0.0,30.0,30.0,3
2024,11576,Braelon Allen,RB,7,28.6,29.1,0.0,0
2024,TEN,Tennessee Titans,DEF,3,28.0,28.0,15.0,2
2024,LAR,Los Angeles Rams,DEF,2,25.25,25.25,25.25,2
2024,3164,Ezekiel Elliott,RB,3,20.3,20.3,0.0,0
2024,8132,Tyler Allgeier,RB,4,15.5,19.8,0.0,0
2024,8167,Christian Watson,WR,4,19.0,19.0,0.0,0
2024,6938,Cam Akers,RB,2,9.9,18.3,0.0,0
2024,829,Andy Dalton,QB,2,17.94,17.94,16.2,1
2024,ARI,Arizona Cardinals,DEF,5,-2.5,17.75,17.75,5
2024,2359,Ameer Abdullah,RB,1,17.5,17.5,17.5,1
2024,5001,Dalton Schultz,TE,3,16.9,16.9,3.1,1
2024,8220,Sincere McCormick,RB,2,10.9,15.4,10.9,1
2024,5095,Daniel Carlson,K,3,15.0,15.0,15.0,3
2024,5248,Gus Edwards,RB,4,14.9,14.9,0.0,0
2024,8139,Zamir White,RB,3,14.8,14.8,0.0,0
2024,6219,Austin Seibert,K,2,14.0,14.0,14.0,2
2024,11586,Blake Corum,RB,10,13.4,13.4,0.0,0
2024,6149,Darius Slayton,WR,1,11.7,11.7,11.7,1
2024,9228,Bryce Young,QB,2,11.6,11.6,0.0,0
2024,LV,Las Vegas Raiders,DEF,3,11.5,11.5,11.5,3
2024,11562,Spencer Rattler,QB,1,11.42,11.42,0.0,0
2024,6011,Gardner Minshew,QB,1,11.2,11.2,11.2,1
2024,8670,Parker Romo,K,1,11.0,11.0,11.0,1
2024,11292,Tommy DeVito,QB,2,10.76,10.76,10.76,1
2024,4082,Curtis Samuel,WR,3,10.0,10.0,0.0,0
2024,2747,Jason Myers,K,1,10.0,10.0,10.0,1
2024,NE,New England Patriots,DEF,1,9.75,9.75,9.75,1
2024,8131,Isaiah Likely,TE,3,9.6,9.6,6.0,2
2024,10235,Roschon Johnson,RB,1,8.6,8.6,0.0,0
2024,7596,Elijah Moore,WR,2,6.4,8.3,0.0,0
2024,NYG,New York Giants,DEF,2,8.25,8.25,6.25,1
2024,11582,Carson Steele,RB,3,8.2,8.2,0.0,0
2024,5906,Dawson Knox,TE,1,8.0,8.0,8.0,1
2024,11589,Trey Benson,RB,3,5.5,7.7,0.0,0
2024,11583,Jonathon Brooks,RB,14,7.5,7.5,0.0,0
2024,11626,Xavier Legette,WR,1,7.5,7.5,0.0,0
2024,3357,Brandon Allen,QB,1,7.46,7.46,7.46,1
2024,7670,Joshua Palmer,WR,2,7.4,7.4,0.0,0
2024,6945,Antonio Gibson,RB,1,7.3,7.3,7.3,1
2024,11058,Blake Grupe,K,1,7.0,7.0,7.0,1
2024,2020,Cairo Santos,K,2,7.0,7.0,7.0,2
2024,8255,Raheem Blackshear,RB,2,0.0,6.7,0.0,0
2024,3214,Hunter Henry,TE,1,0.0,6.5,0.0,0
2024,11579,Audric Estime,RB,1,5.5,5.5,0.0,0
2024,7527,Mac Jones,QB,1,5.24,5.24,0.0,0
2024,11625,Adonai Mitchell,WR,2,5.2,5.2,0.0,0
2024,9757,Kendre Miller,RB,1,0.0,5.1,0.0,0
2024,3286,Demarcus Robinson,WR,1,3.3,3.3,0.0,0
2024,7593,Trey Sermon,RB,1,2.9,2.9,2.9,1
2024,7567,Kenny Gainwell,RB,1,0.0,2.3,0.0,0
2024,6865,Colby Parkinson,TE,1,2.2,2.2,2.2,1
2024,9480,Brenton Strange,TE,1,0.0,2.2,0.0,0
2024,5133,Tyler Conklin,TE,1,1.6,1.6,0.0,0
2024,4993,Mike Gesicki,TE,1,0.1,0.1,0.1,1
2024,11565,J.J. McCarthy,QB,18,0.0,0.0,0.0,0
2024,5848,Marquise Brown,WR,1,0.0,0.0,0.0,0
2024,11638,Ricky Pearsall,WR,2,0.0,0.0,0.0,0
2024,11623,Jordan Whittington,WR,1,0.0,0.0,0.0,1
2024,4040,JuJu Smith-Schuster,WR,2,0.0,0.0,0.0,0
2024,7608,Khalil Herbert,RB,3,0.0,0.0,0.0,0
2024,9511,Keaton Mitchell,RB,1,0.0,0.0,0.0,0
2024,344,Julian Edelman,WR,3,0.0,0.0,0.0,0
2024,515,Rob Gronkowski,TE,3,0.0,0.0,0.0,0
2024,4574,Cooper Rush,QB,1,-2.0,-2.0,0.0,0
